"","variable","missingValues","class","distinctValues","perMissingValues","sampleValue","nonMissingValues","missingPercentage","minimum","mean","maximum","stdDeviation","variance","p01","p05","p10","p25","p50","p75","p90","p95","p99","numOutliers"
"839","SL.TLF.CACT.MA.ZS",956,"numeric",401,17.64,"90.5",4464,17.64,43.2999992370605,75.340255461286,95.5999984741211,8.17153707946715,66.7740182411065,57.2000007629395,61.9000015258789,64.6999969482422,69.5,75.5,81.1999969482422,85.5999984741211,89.4000015258789,92.3000030517578,17
"840","SL.TLF.CACT.ZS",956,"numeric",500,17.64,"57.5999984741211",4464,17.64,37.7999992370605,63.252486532307,90.0999984741211,10.4850465910809,109.936202017137,41.2000007629395,46.5,50.2000007629395,56.2000007629395,62.5999984741211,69.5,78.1999969482422,83.2850021362304,87.1369979095459,5
"841","SL.TLF.PART.FE.ZS",4140,"numeric",409,76.38,NA,1280,76.38,1.20000004768372,22.4305468996987,77.0999984741211,12.7483785170174,162.52115481315,2.79999995231628,5.3950001001358,7.40000009536743,12.3999996185303,21.8499994277954,30.1000003814697,37.7999992370605,40.7999992370605,71.6150030517579,24
"842","SL.TLF.PART.MA.ZS",4140,"numeric",214,76.38,"5.40000009536743",1280,76.38,0.899999976158142,8.42992186378688,48.7999992370605,5.17624360072779,26.7934978140754,1.29999995231628,1.99499999880791,2.79999995231628,5,7.59999990463257,10.8000001907349,14.3100001335145,17.9049996376038,25.2999992370605,45
"843","SL.TLF.PART.TL.FE.ZS",4144,"numeric",435,76.46,NA,1276,76.46,25.1000003814697,65.4126958936733,93.9000015258789,11.1132930000225,123.505281304348,38.7499990463256,46.7999992370605,50.5499992370605,58.2000007629395,65.4500007629395,72.9000015258789,80.4000015258789,82.7249984741211,89.1000003814697,5
"844","SL.TLF.PART.ZS",4125,"numeric",292,76.11,NA,1295,76.11,1.60000002384186,14.3930502044648,50.7000007629395,7.76370191457219,60.2750674183319,2.29399995803833,3.70000004768372,5.40000009536743,8.69999980926514,13.3999996185303,18.8999996185303,23.3999996185303,25.4299997329712,45.5059999084473,28
"845","SL.TLF.PRIM.FE.ZS",4125,"numeric",514,76.11,"11.6999998092651",1295,76.11,0,27.4410810767741,79.6999969482422,15.9829022375558,255.453163935267,2.88800009250641,6.5,9.10000038146973,15.3999996185303,24,37.4500007629395,51.0999984741211,58.7600009918213,70.3540026855468,13
"846","SL.TLF.PRIM.MA.ZS",4125,"numeric",565,76.11,NA,1295,76.11,0,31.742007746441,83.5,18.4199860234427,339.295885103824,4.39400010108948,7.80000019073486,11.8999996185303,16.6500005722046,27.1000003814697,45.4000015258789,59.1599998474122,63.9300010681152,75.9240016174316,0
"847","SL.TLF.PRIM.ZS",4053,"numeric",573,74.78,"65.9000015258789",1367,74.78,0,30.3065837469353,80.6999969482422,17.2169857542215,296.424598461066,2.66599999904633,7.52999997138977,10.760000038147,16.3999996185303,26.2999992370605,43.0499992370605,55.7400001525879,61.9700004577637,72.5019999694824,0
"848","SL.TLF.SECO.FE.ZS",4128,"numeric",554,76.16,NA,1292,76.16,0.300000011920929,41.5140092661229,78.0999984741211,16.4698756954928,271.256805424984,4.15499983072281,14.8549998760224,17.8999996185303,29.5,41.7000007629395,54.3249998092651,61.4900001525879,66.5999984741211,76.9090013885498,0
"849","SL.TLF.SECO.MA.ZS",4128,"numeric",566,76.16,"63.5",1292,76.16,0.600000023841858,42.9162538603363,82.4000015258789,18.2430598144437,332.809231393372,5.78200016498565,13.3999996185303,16.2999992370605,27.4749999046326,43.8500003814697,57.2000007629395,66.4900001525879,70.9000015258789,79.8000030517578,0
"850","SL.TLF.SECO.ZS",4056,"numeric",566,74.83,"49.2000007629395",1364,74.83,0.5,42.0840175568708,80.1999969482422,17.3179594167675,299.911718360806,6.90399991512299,14.1000003814697,17.2000007629395,28.3749995231628,42.9000015258789,55.9000015258789,63.7000007629395,67.8250015258789,78.0999984741211,0
"851","SL.TLF.TERT.FE.ZS",4122,"numeric",459,76.05,NA,1298,76.05,0.100000001490116,25.6347457520113,66.6999969482422,12.3767746552632,153.184550867167,2.19700004339219,7.59999990463257,10.3999996185303,16.3999996185303,24.6000003814697,33.7000007629395,42.1299991607666,48.2999992370605,58.5210000228882,11
"852","SL.TLF.TERT.MA.ZS",4122,"numeric",384,76.05,NA,1298,76.05,0.100000001490116,20.4087057017789,53.5999984741211,9.79337540462879,95.9102018159881,2.70000004768372,5.90000009536743,8.30000019073486,13.3000001907349,19.25,27,33.2000007629395,37.9300010681152,46.0089999771118,8
"853","SL.TLF.TERT.ZS",4051,"numeric",408,74.74,NA,1369,74.74,0.100000001490116,22.1958363711551,56.2999992370605,10.4796435301132,109.822928518243,2.40000009536743,6.6399998664856,9.10000038146973,14.8000001907349,21.2000007629395,29.2000007629395,35.7200004577637,41.4000015258789,50.5999984741211,13
"854","SL.TLF.TOTL.FE.ZS",962,"numeric",4459,17.75,"46.1778456137967",4458,17.75,9.88605915213974,39.9434226418593,55.8602916883742,9.53395998277036,90.8963929530665,12.4893138509876,17.3734995210608,25.6266227981153,36.1049478697658,43.0289305940885,46.7215324498122,48.8524602261911,49.8981966557001,52.3320307760718,303
"855","SL.TLF.TOTL.IN",962,"numeric",4457,17.75,NA,4458,17.75,32786,15524303.2032301,806498521,64182769.11402,4119427851143600,47178.82,85104.15,171205.6,863979.5,2996385,8739081.5,26242891.9,47519899.6499999,356676582.370002,606
"856","SL.UEM.1524.FE.ZS",1244,"numeric",613,22.95,NA,4176,22.95,0.300000011920929,20.4273227874646,77.4000015258789,14.6598349929547,214.91076202066,0.899999976158142,3.79999995231628,5.80000019073486,10.1999998092651,15.6999998092651,28.3999996185303,42.3500003814697,51.5500001907349,63.3999996185303,151
"857","SL.UEM.1524.MA.ZS",1244,"numeric",494,22.95,"4.90000009536743",4176,22.95,0.300000011920929,16.4492098088323,70.1999969482422,10.9451687203315,119.796718316524,1,4.09999990463257,5.19999980926514,8.89999961853027,13.8000001907349,21.2000007629395,32.5499992370605,39.4000015258789,51.1499986648559,191
"858","SL.UEM.1524.ZS",1244,"numeric",521,22.95,"35.5999984741211",4176,22.95,0.300000011920929,17.7198036358588,71.9000015258789,11.7063333343244,137.038240134314,1.10000002384186,4.19999980926514,5.5,9.5,14.3999996185303,23.5250000953674,35.0999984741211,41.9250011444092,53.8249998092651,136
"859","SL.UEM.LTRM.FE.ZS",4293,"numeric",570,79.21,NA,1127,79.21,0,34.1047914820164,91.4000015258789,19.7556802945127,390.286903898998,0.400000005960464,3.79999995231628,8.45999984741211,18.6999998092651,32.4000015258789,48.9000015258789,60.2999992370605,65.6999969482422,83.5479992675781,0
"860","SL.UEM.LTRM.MA.ZS",4293,"numeric",562,79.21,NA,1127,79.21,0,33.5898846608935,90.1999969482422,18.5916515700884,345.64950810357,0.699999988079071,4.96000003814697,9.45999984741211,19.4499998092652,33.2000007629395,47.0499992370605,57.9000015258789,63.8700008392334,83.5739988708496,2
"861","SL.UEM.LTRM.ZS",4207,"numeric",576,77.62,"5.30000019073486",1213,77.62,0.300000011920929,33.364798003155,90.5,18.8157057034324,354.030781118177,0.699999988079071,5.30000019073486,9.19999980926514,19.2999992370605,31.2999992370605,47.2999992370605,58.2000007629395,63.6399993896484,83.463999633789,2
"862","SL.UEM.PRIM.FE.ZS",3733,"numeric",631,68.87,NA,1687,68.87,0.5,31.9733254053427,91.4000015258789,17.7534201204307,315.183925972515,1.98599999666214,7.33000016212463,10.760000038147,18.2000007629395,30,43.5,57.7000007629395,66.3000030517578,75.3280026245117,9
"863","SL.UEM.PRIM.MA.ZS",3733,"numeric",660,68.87,NA,1687,68.87,0,38.502667433458,91.3000030517578,18.8901726440676,356.838622522681,2.37400000333786,10.5,16.0600002288818,24.3999996185303,34.9000015258789,53.1499996185303,64.6999969482422,71.2700012207031,83.4280010986328,0
"864","SL.UEM.PRIM.ZS",3635,"numeric",641,67.07,"21.1000003814697",1785,67.07,0.5,35.5326050278853,91.3000030517578,18.0999346835141,327.607635547476,3.33600008010864,8.89999961853027,13.6000003814697,21.8999996185303,32.5999984741211,49.2000007629395,60.3200012207032,67.8600006103516,81.3320025634766,1
"865","SL.UEM.SECO.FE.ZS",3742,"numeric",621,69.04,NA,1678,69.04,0.699999988079071,44.2378426906392,87.8000030517578,17.8033535241308,316.959396705181,4.57699992656708,12.7550001621247,20,32.4000015258789,44.4500007629395,56.4000015258789,68.0999984741211,72.5999984741211,82.4380027008057,0
"866","SL.UEM.SECO.MA.ZS",3742,"numeric",644,69.04,NA,1678,69.04,0,42.2527413522387,84.8000030517578,19.0167086882674,361.635209334425,3.79999995231628,11.7850001335144,15.6999998092651,28.7999992370605,42,56.7999992370605,68.0999984741211,71.9000015258789,79.4460008239746,0
"867","SL.UEM.SECO.ZS",3644,"numeric",681,67.23,"44.7000007629395",1776,67.23,1.29999995231628,43.474493230047,86.9000015258789,18.4784075460993,341.451545439738,4.47500002384186,13,17.8499994277954,30.2999992370605,42.7000007629395,56.8249998092651,68.6499977111816,73.1999969482422,82.7249984741211,0
"868","SL.UEM.TERT.FE.ZS",3745,"numeric",488,69.1,NA,1675,69.1,0,19.6821492576866,91.4000015258789,14.5866110524504,212.76922199547,0.647999991178513,3,4.30000019073486,9.60000038146973,16.3999996185303,25.6500005722046,39.0999984741211,47,72.8859980773926,62
"869","SL.UEM.TERT.MA.ZS",3745,"numeric",378,69.1,NA,1675,69.1,0,14.4443581935274,83.4000015258789,11.0291298158708,121.64170449533,0.5,2.70000004768372,3.79999995231628,7,11.8999996185303,19.0500001907348,27.0600002288818,32.7000007629395,58.2999992370605,50
"870","SL.UEM.TERT.ZS",3647,"numeric",418,67.29,NA,1773,67.29,0.100000001490116,16.466215463892,77.9000015258789,11.412653051009,130.248649662706,0.800000011920929,3,4.11999988555909,8.39999961853027,14.3000001907349,21.6000003814697,31.5800003051758,38.3200004577637,54.3079991149901,52
"871","SL.UEM.TOTL.FE.ZS",1244,"numeric",378,22.95,"11.8999996185303",4176,22.95,0.100000001490116,10.6880507690322,55.7999992370605,8.10338220950748,65.6648032333623,0.600000023841858,2.09999990463257,3.09999990463257,4.80000019073486,8.10000038146973,13.6999998092651,22.2999992370605,27.7000007629395,37.1249990463257,229
"872","SL.UEM.TOTL.MA.ZS",1244,"numeric",294,22.95,"4.5",4176,22.95,0.100000001490116,8.10926723901996,37,5.84809403666407,34.2002038616658,0.699999988079071,1.89999997615814,2.70000004768372,4.09999990463257,6.59999990463257,10,16.2999992370605,20.4249997138977,31.4249997138977,278
"873","SL.UEM.TOTL.ZS",1244,"numeric",321,22.95,"6.90000009536743",4176,22.95,0.100000001490116,8.91807950889135,39.2999992370605,6.30674889730176,39.7750816536169,0.600000023841858,2,2.90000009536743,4.5,7.19999980926514,11.1999998092651,17.7000007629395,22.6000003814697,31.9249997138977,245
"874","SM.EMI.TERT.ZS",5229,"numeric",192,96.48,NA,191,96.48,0.369482212785443,20.7592405540808,89.2380662639843,22.4275947363998,502.997005660187,0.443504131154842,1.2087276239298,2.77290968633681,5.66357535006976,12.0948337927829,27.3470003616418,62.7527696356512,76.4121332555522,84.5872256492132,21
"875","SM.POP.NETM",4450,"numeric",854,82.1,NA,970,82.1,-4029996,25.3587628865981,8692337,672824.953594091,452693418178.891,-1937503.64,-697665.6,-382644.3,-120001,-8487.5,40339,345234.3,742086.15,2268051.65,209
"876","SM.POP.REFG",1785,"numeric",2904,32.93,"9001",3635,32.93,0,105049.589821183,4404995,314101.627521445,98659832411.6207,1,11.7,58,504,6075,55361.5,243173.2,485208.2,1765391.97999999,586
"877","SM.POP.REFG.OR",933,"numeric",2639,17.21,NA,4487,17.21,0,62815.5063516826,6306301,283455.85328362,80347220760.7449,1,2,7,43,673,12693,116811.8,339111.7,1081047.80000001,798
"878","SM.POP.TOTL",4366,"numeric",1055,80.55,NA,1054,80.55,141,937250.390891841,46627102,3122724.28767735,9751406976850.01,2440.32,4580.9,9002.4,32461.25,171286,650608.75,1996683.7,4506620.24999997,11387870.6,132
"879","SM.POP.TOTL.ZS",4367,"numeric",1054,80.57,NA,1053,80.57,0.0360142639641385,10.9802588363538,88.4040483728066,15.7734315336434,248.801142346537,0.121934699860693,0.256804887163629,0.392927762656964,1.40975385494748,4.15630021847427,12.3781065532679,33.0882461669963,48.1013664311754,71.2828471700626,127
"880","SN.ITK.DEFC.ZS",2545,"numeric",502,46.96,NA,2875,46.96,5,19.302747826087,80.8,14.2866239163419,204.107622926992,5,5,5,6.3,15.4,27.9,39.5,46,62.626,42
"881","SN.ITK.DPTH",5220,"numeric",31,96.31,NA,200,96.31,120,254.05,420,69.035694649061,4765.92713567839,120,140,160,210,245,310,350,370,400.2,0
"882","SN.ITK.SALT.ZS",5200,"numeric",190,95.94,NA,220,95.94,0,63.2423607203453,100,27.7742973263111,771.411591970331,1.333,11.665,20.6746160392456,43.85,68.65,88.325,94.42,96.8,99.981,0
"883","SN.ITK.VITA.ZS",4441,"numeric",103,81.94,NA,979,81.94,0,60.7495812053115,100,35.3133335513875,1247.03152651155,0,0,0,31,73,93,99,99,99.22,0
"884","SP.ADO.TFRT",764,"numeric",4623,14.1,"1.1332",4656,14.1,0.5608,60.374131314433,228.006,47.3406437818388,2241.13655367895,3.20288,6.5495,10.0456,20.69275,49.0637,89.2894,130.211,151.43455,205.00726,65
"885","SP.DTH.INFR.ZS",5109,"numeric",240,94.26,NA,311,94.26,0.3178187597,75.9871257478374,100,24.9639090160469,623.196753361468,5.85343503914829,27.507912580224,35.4151624548736,59.9225750847645,82.837528604119,99.2108274288592,100,100,100,1
"886","SP.DTH.REPT.ZS",5073,"numeric",279,93.6,NA,347,93.6,3.2399075626815,89.5033167532154,100,16.1249437777715,260.013811836291,14.7359802540221,58.783116817812,71.2106660105207,85.8189898886664,96.7092390337614,99.5797867923829,100,100,100,23
"887","SP.DYN.AMRT.FE",843,"numeric",4493,15.55,"245.523",4577,15.55,32.245,167.458285834104,799.382,120.382171485275,14491.8672115102,41.65824,50.6916,58.4992,80.243,126.709,229.076,338.8358,404.1034,570.99296,154
"888","SP.DYN.AMRT.MA",843,"numeric",4543,15.55,"127.496",4577,15.55,58.803,236.906425585641,765.325,117.559665824916,13820.275028866,74.3442,90.0286,103.766,147.015,213.908,302.716,396.3976,456.3704,594.0996,121
"889","SP.DYN.CBRT.IN",565,"numeric",3412,10.42,"30.678",4855,10.42,6.9,23.894985374266,55.106,11.7599768606595,138.297055763246,8.5,9.5,10.3,13.3,21.442,33.475,41.8936,45.2817,49.97642,0
"890","SP.DYN.CDRT.IN",582,"numeric",3092,10.74,"10.2",4838,10.74,1.479,8.85670417538867,39.597,3.90638664809639,15.2598566444258,2.32359,3.98,4.8528,6.14125,8.037,10.6,14.3,16.3645,19.62472,172
"891","SP.DYN.CONU.ZS",4571,"numeric",534,84.34,NA,849,84.34,1.7,48.0689045891464,96,23.5856202149431,556.281480923535,4.592,9.38,13.88,26.7,51,68,77.8,81.92,88.808,0
"892","SP.DYN.IMRT.IN",620,"numeric",1116,11.44,"16.3",4800,11.44,1.5,36.1448125,171.2,33.0578493333839,1092.82140254871,2.3,3.5,4.6,9.9,23.6,55.65,86.9,104.6,131.401,80
"893","SP.DYN.LE00.FE.IN",658,"numeric",3620,12.14,"56.648",4762,12.14,30.002,70.4416527433088,86.9,10.5514338642186,111.33275659098,44.11554,49.6876,53.3468,63.345,73.7055,78.26975,81.7,83.1,85,21
"894","SP.DYN.LE00.IN",658,"numeric",4636,12.14,"80.5463414634146",4762,12.14,27.0789024390244,67.964277689413,83.9804878048781,9.89303912981554,97.8722232240613,43.4591080487805,48.6868548780488,52.1929487804878,61.6078841463414,70.5690731707318,75.3065426829268,78.8705097560976,80.4971951219513,82.1833414634147,23
"895","SP.DYN.LE00.MA.IN",658,"numeric",3665,12.14,"58.543",4762,12.14,24.295,65.6046229811767,81.6,9.38083734528179,88.0001092986335,42.19308,47.6968,51.2343,59.7185,67.6585,72.67925,76.3,77.9285,79.8,24
"896","SP.DYN.TFRT.IN",660,"numeric",2752,12.18,"2.12",4760,12.18,0.827,3.21197896008403,8.459,1.70981427153097,2.92346484313098,1.16,1.3,1.43,1.812,2.613,4.50225,5.8883,6.51935,7.49846,0
"897","SP.DYN.TO65.FE.ZS",764,"numeric",4640,14.1,"88.08268",4656,14.1,13.93736,73.9088875107388,94.83237,16.1505271253618,260.839526427047,31.46034,42.2833275,48.324585,63.0753625,79.22425,86.31852,90.4645,91.7396125,93.390549,35
"898","SP.DYN.TO65.MA.ZS",764,"numeric",4646,14.1,"44.98828",4656,14.1,7.71578,64.6487496821306,90.46182,15.1756097507546,230.299131307198,26.9158825,37.22294,42.812185,54.0448,67.087635,76.6615225,83.18682,85.472455,88.0935425,10
"899","SP.DYN.WFRT",5180,"numeric",51,95.57,NA,240,95.57,0.8,3.47541666666667,7.4,1.37458241408443,1.88947681311018,1.4,1.695,1.8,2.3,3.3,4.6,5.21,5.7,6.8,0
"900","SP.HOU.FEMA.ZS",5171,"numeric",171,95.41,NA,249,95.41,6.5,23.4461847389558,49.4,9.16152079120434,83.9334632076694,7.436,9.6,11.48,16.2,23.4,29.4,35.28,39.18,45.692,1
"901","SP.MTR.1519.ZS",5145,"numeric",193,94.93,NA,275,94.93,2.1,19.2315636363636,43.1,10.4310782885302,108.807394261447,3.548,4.4,6.04,10.15,18.5,26.35,34.7,37.13,41.76,0
"902","SP.POP.0014.TO.ZS",574,"numeric",4847,10.59,"17.3724656401028",4846,10.59,11.7639214977264,31.4020776101771,51.5582711013393,10.7489028189297,115.538911810795,13.7451025130623,15.0080701471071,16.8162829807709,21.4403605995032,31.3084467258124,41.7090302329826,45.3634401781458,46.8049271644428,49.0798186052373,0
"903","SP.POP.1564.TO.ZS",574,"numeric",4847,10.59,"58.3767079419555",4846,10.59,45.8105723858585,61.4379226986136,85.9630158186858,7.08578875172014,50.2084022340037,48.2222274656184,50.1623303216719,51.4512854953804,54.8826178798395,62.8281173432687,67.079261885222,69.3239044704335,71.0764450773404,75.2890849408423,4
"904","SP.POP.65UP.TO.ZS",574,"numeric",4847,10.59,"4.35017844721697",4846,10.59,0.69688849916075,7.15999985362348,26.3420131425476,4.87039441989357,23.7207418053304,1.615975013201,2.47157264594928,2.7538437526048,3.27045533379969,5.03111846519611,10.656872577727,15.1236001663026,16.8421068067804,19.2964467673202,9
"905","SP.POP.DPND",577,"numeric",4844,10.65,"78.5795563414238",4843,10.65,16.3290969350368,65.0272059996775,118.29022164951,19.6606160592722,386.53982383011,32.8166707155737,40.6899329418373,44.2495473268458,49.0828874051599,59.1737301828575,82.2214512535502,94.3632274003252,99.3589834806926,107.374530395452,0
"906","SP.POP.DPND.OL",577,"numeric",4844,10.65,"29.5504540877509",4843,10.65,0.810684097717831,11.2328024896212,43.3239043083617,6.91411694556628,47.8050131369668,2.27958851166371,4.62827479053948,5.15813416645342,5.97971569984832,8.24545087112019,16.0588954593218,22.4268373041187,25.1462537311343,29.4785910892937,27
"907","SP.POP.DPND.YG",577,"numeric",4844,10.65,"58.6242579999545",4843,10.65,15.5184128373189,53.7944035100564,112.546664265769,24.1623856035215,583.820878053263,19.6991170277786,21.8970918742486,24.4107748823138,31.4804553810242,49.4818199164827,75.8745894811545,88.1953902575117,93.312245884848,101.745836515172,0
"908","SP.POP.GROW",90,"numeric",5327,1.66,"0.123915442323272",5330,1.66,-9.81660670186506,1.4773773333342,17.6247695600049,1.55712425472894,2.42463594466516,-1.96421095962239,-0.564905796379846,-0.115721827641658,0.479188945707805,1.36340736796625,2.42658996472095,3.06894669335379,3.58940417361882,5.85850360817336,124
"909","SP.POP.SCIE.RD.P6",4301,"numeric",1120,79.35,NA,1119,79.35,5.85356,1901.18721062296,8282.30672,1842.75239193873,3395736.37799592,10.6783216,38.572329,76.56374,325.739055,1338.91133,3095.765,4520.84436,5387.111736,7440.550009,19
"910","SP.POP.TECH.RD.P6",4570,"numeric",851,84.32,NA,850,84.32,0.12307,543.56644907659,3766.86988,603.370633911108,364056.121866293,7.8981914,14.5375995,33.338132,85.027825,359.89916,679.7921225,1447.745489,1867.761243,2756.0028557,67
"911","SP.POP.TOTL",84,"numeric",5325,1.55,"9507000",5336,1.55,9056,29661385.5998136,1371220000,119737434.633725,14337053252665650,20267.95,48466.75,84739,634349.75,5320138,18081892.5,57647048,99872338.75,313268304.899999,679
"912","SP.POP.TOTL.FE.ZS",574,"numeric",4847,10.59,"54.3112499814639",4846,10.59,24.6497193733493,50.0677240962514,54.3112499814639,2.62556673280384,6.89360066840624,35.2806496918031,48.1903682605499,48.882190100541,49.7109070567049,50.3647998117812,51.0010094259402,51.8306014112997,52.4582202774733,53.696114060201,369
"913","SP.REG.BRTH.RU.ZS",5176,"numeric",192,95.5,NA,244,95.5,1.5,67.3286885245902,100,29.8397033809224,890.407897861432,3.43,8.715,22.45,44,73.1,95.325,99.3,99.7,100,0
"914","SP.REG.BRTH.UR.ZS",5176,"numeric",181,95.5,NA,244,95.5,5.3,77.4983606557377,100,23.9772422402919,574.908145449639,11.386,29.305,38.53,62.175,86.9,96.725,99.37,99.7,100,2
"915","SP.REG.BRTH.ZS",5048,"numeric",202,93.14,NA,372,93.14,2.3,78.6744623655914,100,26.6826900788684,711.965949844941,5.884,21.91,33.06,63.975,92.05,99.7,100,100,100,10
